pincode,district,statename,latitude,longitude
535581,VIZIANAGARAM,ANDHRA PRADESH,18.375841,83.237218
535148,VIZIANAGARAM,ANDHRA PRADESH,17.445406,82.440068
535270,VIZIANAGARAM,ANDHRA PRADESH,18.307463,83.30678
535215,VIZIANAGARAM,ANDHRA PRADESH,13.519313,79.382808
535250,VISAKHAPATANAM,ANDHRA PRADESH,18.045744,83.270627
535220,VIZIANAGARAM,ANDHRA PRADESH,18.887477,84.543842
535183,VIZIANAGARAM,ANDHRA PRADESH,17.95726,83.076403
535161,VIZIANAGARAM,ANDHRA PRADESH,17.722422,81.320687
535273,ALLURI SITHARAMA RAJU,ANDHRA PRADESH,18.35579,83.228559
535280,VIZIANAGARAM,ANDHRA PRADESH,18.204569,83.402974
535217,VIZIANAGARAM,ANDHRA PRADESH,18.164286,83.453464
535221,VIZIANAGARAM,ANDHRA PRADESH,18.1719,83.290065
535580,VIZIANAGARAM,ANDHRA PRADESH,17.127466,82.339764
535582,VIZIANAGARAM,ANDHRA PRADESH,18.404826,83.392264
535204,VIZIANAGARAM,ANDHRA PRADESH,18.0854,83.615184
535218,VIZIANAGARAM,ANDHRA PRADESH,18.194922,83.541595
535145,VISAKHAPATANAM,ANDHRA PRADESH,18.653963,78.837557
535213,VIZIANAGARAM,ANDHRA PRADESH,18.01746,83.562309
535281,VIZIANAGARAM,ANDHRA PRADESH,18.044064,83.12013
535003,VIZIANAGARAM,ANDHRA PRADESH,18.187862,83.367586
786613,DIBRUGARH,ASSAM,27.24,94.98
786007,DIBRUGARH,ASSAM,27.1,95.22
786003,DIBRUGARH,ASSAM,27.47,94.91
786184,DIBRUGARH,ASSAM,27.47,95.17
786004,DIBRUGARH,ASSAM,27.44,94.89
786001,DIBRUGARH,ASSAM,27.46,95.32
785676,DIBRUGARH,ASSAM,27.27,94.89
785675,DIBRUGARH,ASSAM,27.27,94.89
786010,DIBRUGARH,ASSAM,27.45,95
786012,DIBRUGARH,ASSAM,27.48,95.02
786610,DIBRUGARH,ASSAM,27.28,95.24
786621,DIBRUGARH,ASSAM,27.18,95.34
786191,DIBRUGARH,ASSAM,27.34,95.35
786103,DIBRUGARH,ASSAM,27.38,95.17
786611,DIBRUGARH,ASSAM,27.18,95.11
786612,DIBRUGARH,ASSAM,27.22,95.17
787033,LAKHIMPUR,ASSAM,27.48,95.01
784161,LAKHIMPUR,ASSAM,27.01,93.92
787026,DHEMAJI,ASSAM,27.42,94.43
787055,LAKHIMPUR,ASSAM,27.31,94.45
784165,LAKHIMPUR,ASSAM,26.91,93.79
787057,DHEMAJI,ASSAM,27.6,94.76
784164,LAKHIMPUR,ASSAM,27.23,94.09
787035,DHEMAJI,ASSAM,27.3027,94.2112
787053,LAKHIMPUR,ASSAM,27.3,94.41
787034,DHEMAJI,ASSAM,27.43,94.31
784160,LAKHIMPUR,ASSAM,27.12,93.93
787051,LAKHIMPUR,ASSAM,27.28,94.09
787058,DHEMAJI,ASSAM,27.41,94.55
787032,LAKHIMPUR,ASSAM,27.45,95.01
787023,LAKHIMPUR,ASSAM,27.16,94.01
787056,LAKHIMPUR,ASSAM,27.46,94.23
787059,DHEMAJI,ASSAM,27.59,94.72
787110,DHEMAJI,ASSAM,27.52,94.67
782450,WEST KARBI ANGLONG,ASSAM,25.8071,92.4658
782482,KARBI ANGLONG,ASSAM,25.8415,93.4246
782480,KARBI ANGLONG,ASSAM,26.0242778,93.7720556
782470,KARBI ANGLONG,ASSAM,25.3219,92.1619
782462,KARBI ANGLONG,ASSAM,25.8394444,93.4376944
782441,KARBI ANGLONG,ASSAM,26.2092,93.0527
782485,WEST KARBI ANGLONG,ASSAM,25.90362,92.66633
782486,WEST KARBI ANGLONG,ASSAM,25.6792,93.38
782481,KARBI ANGLONG,ASSAM,25.8415,93.4246
782446,HOJAI,ASSAM,26.3486944,92.7005
782447,HOJAI,ASSAM,26.3486944,92.7005
782439,HOJAI,ASSAM,26.3503,92.6922
782445,HOJAI,ASSAM,26.0685,92.9001
782442,HOJAI,ASSAM,26.3503,92.6922
782120,NAGAON,ASSAM,26.3503,92.6922
782122,NAGAON,ASSAM,26.3503,92.6922
782142,NAGAON,ASSAM,26.3029166,92.6258888
782121,MARIGAON,ASSAM,26.3503,92.6922
782425,NAGAON,ASSAM,26.1214,92.3057
782106,MARIGAON,ASSAM,26.2521,92.3423
782440,HOJAI,ASSAM,26.1166,92.8666
782412,MARIGAON,ASSAM,26.1903,92.3739
782123,NAGAON,ASSAM,26.4665277,92.4740277
782002,NAGAON,ASSAM,26.35175,92.6782777
782003,NAGAON,ASSAM,26.3503,92.6922
782411,MARIGAON,ASSAM,26.3503,92.6922
782410,MARIGAON,ASSAM,26.12375,92.1985833
782136,NAGAON,ASSAM,26.6357777,92.9842778
782104,MARIGAON,ASSAM,26.2521,92.3423
782124,NAGAON,ASSAM,26.4132222,92.7427222
782413,WEST KARBI ANGLONG,ASSAM,26.3503,92.6922
782426,NAGAON,ASSAM,26.1578611,92.6592777
782137,NAGAON,ASSAM,26.3338,92.5633
782138,NAGAON,ASSAM,26.3503,92.6922
782126,MARIGAON,ASSAM,26.4535,92.4245
782105,MARIGAON,ASSAM,26.252942,92.335689
782101,NAGAON,ASSAM,24.1617,92.1392
782103,NAGAON,ASSAM,26.228,92.5201666
507306,BHADRADRI KOTHAGUDEM,TELANGANA,17.201232,80.966557
507166,BHADRADRI KOTHAGUDEM,TELANGANA,17.1868,80.34925
507302,KHAMMAM,TELANGANA,17.168551,80.63564
507118,BHADRADRI KOTHAGUDEM,TELANGANA,17.67155,81.3922
507303,KHAMMAM,TELANGANA,17.22145,80.79938
507120,BHADRADRI KOTHAGUDEM,TELANGANA,17.4852661,80.5764665
507164,KHAMMAM,TELANGANA,17.089707,80.72135
507127,BHADRADRI KOTHAGUDEM,TELANGANA,,
507124,BHADRADRI KOTHAGUDEM,TELANGANA,17.724833,80.344664
507123,BHADRADRI KOTHAGUDEM,TELANGANA,17.59915,80.3426
521122,KRISHNA,ANDHRA PRADESH,,
521133,KRISHNA,ANDHRA PRADESH,,
521149,KRISHNA,ANDHRA PRADESH,,
521150,KRISHNA,ANDHRA PRADESH,,
521132,KRISHNA,ANDHRA PRADESH,,
521328,KRISHNA,ANDHRA PRADESH,,
521131,KRISHNA,ANDHRA PRADESH,,
521125,KRISHNA,ANDHRA PRADESH,,
521135,KRISHNA,ANDHRA PRADESH,,
521120,KRISHNA,ANDHRA PRADESH,,
521156,KRISHNA,ANDHRA PRADESH,,
521157,KRISHNA,ANDHRA PRADESH,,
521130,KRISHNA,ANDHRA PRADESH,,
521138,KRISHNA,ANDHRA PRADESH,,
521002,KRISHNA,ANDHRA PRADESH,,
523113,PRAKASAM,ANDHRA PRADESH,15.123913,79.893765
521003,KRISHNA,ANDHRA PRADESH,,
521331,KRISHNA,ANDHRA PRADESH,,
521369,KRISHNA,ANDHRA PRADESH,,
521366,KRISHNA,ANDHRA PRADESH,,
522612,PALNADU,ANDHRA PRADESH,16.4217,79.5578
522233,PALNADU,ANDHRA PRADESH,16.1472,80.2306
522619,PALNADU,ANDHRA PRADESH,16.0941,80.2461
522658,PALNADU,ANDHRA PRADESH,16.1849,79.7801
522614,PALNADU,ANDHRA PRADESH,16.4535,79.7476
522611,PALNADU,ANDHRA PRADESH,16.1312,80.0617
522615,PALNADU,ANDHRA PRADESH,16.2819,79.9647
522660,PALNADU,ANDHRA PRADESH,15.8283,79.7398
522649,PALNADU,ANDHRA PRADESH,16.0703,79.816
522529,GUNTUR,ANDHRA PRADESH,16.2797,80.2095
522603,PALNADU,ANDHRA PRADESH,16.3047,79.9982
522617,PALNADU,ANDHRA PRADESH,16.2023,79.087
522549,GUNTUR,ANDHRA PRADESH,16.3151,80.1763
522646,PALNADU,ANDHRA PRADESH,16.0571,79.8921
522657,PALNADU,ANDHRA PRADESH,16.1286,79.5776
522647,PALNADU,ANDHRA PRADESH,16.0115,79.6085
522409,PALNADU,ANDHRA PRADESH,16.7808,80.124
522411,PALNADU,ANDHRA PRADESH,16.5026,79.9894
522437,PALNADU,ANDHRA PRADESH,16.4837,79.8151
522414,PALNADU,ANDHRA PRADESH,16.6129,79.7151
522415,PALNADU,ANDHRA PRADESH,16.4747,79.6452
522410,PALNADU,ANDHRA PRADESH,16.5015,80.0851
522435,PALNADU,ANDHRA PRADESH,16.628,79.9092
522426,PALNADU,ANDHRA PRADESH,16.5248,79.4717
522438,GUNTUR,ANDHRA PRADESH,16.3756,80.2381
522408,PALNADU,ANDHRA PRADESH,16.3107,80.1128
522436,PALNADU,ANDHRA PRADESH,16.519,80.252
522402,PALNADU,ANDHRA PRADESH,16.486,80.1649
522413,PALNADU,ANDHRA PRADESH,16.5053,79.9244
522421,PALNADU,ANDHRA PRADESH,16.5287,79.5648
522401,GUNTUR,ANDHRA PRADESH,16.3927,80.3209
522613,PALNADU,ANDHRA PRADESH,16.3877,79.2932
524203,SPSR NELLORE,ANDHRA PRADESH,,
524142,SPSR NELLORE,ANDHRA PRADESH,14.770144,79.983611
524221,SPSR NELLORE,ANDHRA PRADESH,14.921048,79.476716
524240,SPSR NELLORE,ANDHRA PRADESH,14.153986,79.800256
524222,SPSR NELLORE,ANDHRA PRADESH,14.80076,79.421509
524223,SPSR NELLORE,ANDHRA PRADESH,14.853108,79.84613
524224,SPSR NELLORE,ANDHRA PRADESH,14.829185,79.737884
524239,SPSR NELLORE,ANDHRA PRADESH,,
524230,SPSR NELLORE,ANDHRA PRADESH,14.752619,79.214097
524310,SPSR NELLORE,ANDHRA PRADESH,14.056449,79.825122
524225,SPSR NELLORE,ANDHRA PRADESH,14.834719,79.776484
524226,SPSR NELLORE,ANDHRA PRADESH,14.065902,79.68529
524228,SPSR NELLORE,ANDHRA PRADESH,,
524315,SPSR NELLORE,ANDHRA PRADESH,14.685327,80.054889
524302,SPSR NELLORE,ANDHRA PRADESH,,
524004,SPSR NELLORE,ANDHRA PRADESH,14.464815,79.931163
524304,SPSR NELLORE,ANDHRA PRADESH,14.732223,79.647404
524322,SPSR NELLORE,ANDHRA PRADESH,14.635053,79.574743
524346,SPSR NELLORE,ANDHRA PRADESH,14.353498,80.086317
524305,SPSR NELLORE,ANDHRA PRADESH,14.519849,79.889882
524003,SPSR NELLORE,ANDHRA PRADESH,14.405814,80.014366
524306,SPSR NELLORE,ANDHRA PRADESH,79.86,14.53
524317,SPSR NELLORE,ANDHRA PRADESH,14.573025,79.971724
524234,SPSR NELLORE,ANDHRA PRADESH,14.716454,79.745596
524314,SPSR NELLORE,ANDHRA PRADESH,14.507615,80.125411
524307,SPSR NELLORE,ANDHRA PRADESH,14.62478,79.498509
524316,SPSR NELLORE,ANDHRA PRADESH,14.9114,79.723161
524137,SPSR NELLORE,ANDHRA PRADESH,14.47767,79.979416
524312,SPSR NELLORE,ANDHRA PRADESH,14.651439,79.358584
524344,SPSR NELLORE,ANDHRA PRADESH,14.288601,80.124848
524313,SPSR NELLORE,ANDHRA PRADESH,14.524684,80.15472
524366,SPSR NELLORE,ANDHRA PRADESH,14.536894,79.951446
524303,SPSR NELLORE,ANDHRA PRADESH,14.572315,79.556101
524308,SPSR NELLORE,ANDHRA PRADESH,14.668125,79.759614
524311,SPSR NELLORE,ANDHRA PRADESH,14.406484,80.0727
524318,SPSR NELLORE,ANDHRA PRADESH,14.595531,80.110753
523171,BAPATLA,ANDHRA PRADESH,16.045731,80.253041
523167,BAPATLA,ANDHRA PRADESH,15.808252,80.164876
523166,BAPATLA,ANDHRA PRADESH,15.842086,80.392128
523169,BAPATLA,ANDHRA PRADESH,15.959885,80.200573
523157,BAPATLA,ANDHRA PRADESH,15.818361,80.388881
523185,PRAKASAM,ANDHRA PRADESH,15.791345,80.244098
523170,BAPATLA,ANDHRA PRADESH,15.887293,80.257359
523281,PRAKASAM,ANDHRA PRADESH,15.07558,79.828974
523271,PRAKASAM,ANDHRA PRADESH,15.31245,79.920669
523270,PRAKASAM,ANDHRA PRADESH,15.444497,79.779522
523115,PRAKASAM,ANDHRA PRADESH,14.984358,79.801915
523109,PRAKASAM,ANDHRA PRADESH,15.264189,79.748846
523101,PRAKASAM,ANDHRA PRADESH,15.244585,79.989155
523274,PRAKASAM,ANDHRA PRADESH,15.363012,79.999927
523279,PRAKASAM,ANDHRA PRADESH,15.36001,79.975571
523116,PRAKASAM,ANDHRA PRADESH,15.146141,79.665273
523272,PRAKASAM,ANDHRA PRADESH,15.420436,79.992
523110,PRAKASAM,ANDHRA PRADESH,15.089382,79.489663
523112,PRAKASAM,ANDHRA PRADESH,15.191227,79.306389
523247,PRAKASAM,ANDHRA PRADESH,15.856871,79.687906
523246,PRAKASAM,ANDHRA PRADESH,15.586147,79.43559
523241,PRAKASAM,ANDHRA PRADESH,15.658784,79.372393
523304,PRAKASAM,ANDHRA PRADESH,15.924892,79.60465
523265,PRAKASAM,ANDHRA PRADESH,15.806996,79.798293
523117,PRAKASAM,ANDHRA PRADESH,15.16124,79.563744
523228,PRAKASAM,ANDHRA PRADESH,15.482426,79.297977
523111,PRAKASAM,ANDHRA PRADESH,15.421421,79.648344
523108,PRAKASAM,ANDHRA PRADESH,15.136386,79.461227
523245,PRAKASAM,ANDHRA PRADESH,15.455542,79.48732
523252,PRAKASAM,ANDHRA PRADESH,15.72332,79.818111
523254,PRAKASAM,ANDHRA PRADESH,15.3685,79.51255
523230,PRAKASAM,ANDHRA PRADESH,15.4346,79.52565
523253,PRAKASAM,ANDHRA PRADESH,15.601007,79.763119
523224,PRAKASAM,ANDHRA PRADESH,15.340602,79.243132
523201,BAPATLA,ANDHRA PRADESH,15.77439,79.952016
523226,PRAKASAM,ANDHRA PRADESH,15.565337,79.866859
523280,PRAKASAM,ANDHRA PRADESH,15.354502,80.082178
523182,PRAKASAM,ANDHRA PRADESH,15.544283,80.156507
523303,BAPATLA,ANDHRA PRADESH,16.076733,79.925022
523212,BAPATLA,ANDHRA PRADESH,15.727546,80.21456
523211,PRAKASAM,ANDHRA PRADESH,15.614394,80.046816
523301,BAPATLA,ANDHRA PRADESH,16.002765,80.124015
523261,NAN,NAN,15.889925,80.10458
523183,PRAKASAM,ANDHRA PRADESH,15.673572,80.056257
523225,PRAKASAM,ANDHRA PRADESH,15.480524,79.901367
523264,BAPATLA,ANDHRA PRADESH,15.75145,79.932884
523186,BAPATLA,ANDHRA PRADESH,15.641366,80.230751
523260,BAPATLA,ANDHRA PRADESH,15.966121,80.024532
534313,WEST GODAVARI,ANDHRA PRADESH,17.0129767,81.5278334
534318,ELURU,ANDHRA PRADESH,17.1787648,81.4141187
534316,WEST GODAVARI,ANDHRA PRADESH,17.1357392,81.4749774
534329,WEST GODAVARI,ANDHRA PRADESH,16.8316126,81.7490048
534301,WEST GODAVARI,ANDHRA PRADESH,16.8706726,81.6662585
534302,WEST GODAVARI,ANDHRA PRADESH,16.9071071,81.7096246
534305,WEST GODAVARI,ANDHRA PRADESH,16.9301785,81.6342944
506224,SIDDIPET,TELANGANA,17.8697841,78.9914388
534341,WEST GODAVARI,ANDHRA PRADESH,17.1332854,81.6389644
534340,WEST GODAVARI,ANDHRA PRADESH,17.0798816,81.66319
534196,WEST GODAVARI,ANDHRA PRADESH,16.7442492,81.5202575
534156,WEST GODAVARI,ANDHRA PRADESH,16.8021274,81.6403002
534198,ELURU,ANDHRA PRADESH,16.7043326,81.408825
534112,WEST GODAVARI,ANDHRA PRADESH,16.9134,81.3152
534166,WEST GODAVARI,ANDHRA PRADESH,16.7918551,81.5499269
534176,WEST GODAVARI,ANDHRA PRADESH,16.9774714,81.4160364
534146,WEST GODAVARI,ANDHRA PRADESH,16.8471597,81.6319369
534411,WEST GODAVARI,ANDHRA PRADESH,16.7988959,81.4687729
534186,WEST GODAVARI,ANDHRA PRADESH,16.6170253,81.4968814
522310,BAPATLA,ANDHRA PRADESH,,
522102,BAPATLA,ANDHRA PRADESH,,
522311,BAPATLA,ANDHRA PRADESH,,
522212,GUNTUR,ANDHRA PRADESH,,
522309,BAPATLA,ANDHRA PRADESH,,
522113,BAPATLA,ANDHRA PRADESH,,
522258,BAPATLA,ANDHRA PRADESH,,
522341,GUNTUR,ANDHRA PRADESH,,
522259,BAPATLA,ANDHRA PRADESH,,
522111,BAPATLA,ANDHRA PRADESH,,
522262,BAPATLA,ANDHRA PRADESH,,
522315,GUNTUR,ANDHRA PRADESH,,
522268,BAPATLA,ANDHRA PRADESH,,
522316,GUNTUR,ANDHRA PRADESH,,
522329,BAPATLA,ANDHRA PRADESH,,
522317,BAPATLA,ANDHRA PRADESH,,
522318,GUNTUR,ANDHRA PRADESH,,
522301,GUNTUR,ANDHRA PRADESH,,
522256,BAPATLA,ANDHRA PRADESH,,
522264,BAPATLA,ANDHRA PRADESH,,
522330,GUNTUR,ANDHRA PRADESH,,
522304,GUNTUR,ANDHRA PRADESH,,
522313,BAPATLA,ANDHRA PRADESH,,
522202,GUNTUR,ANDHRA PRADESH,,
522265,BAPATLA,ANDHRA PRADESH,,
522261,BAPATLA,ANDHRA PRADESH,,
521151,KRISHNA,ANDHRA PRADESH,16.397732,80.772953
521226,NTR,ANDHRA PRADESH,,
521211,ELURU,ANDHRA PRADESH,16.726848,80.760359
520015,NTR,ANDHRA PRADESH,16.539261,80.650648
521102,KRISHNA,ANDHRA PRADESH,16.523619,80.775427
521182,NTR,ANDHRA PRADESH,16.756745,80.226515
521178,NTR,ANDHRA PRADESH,16.642476,80.230463
521229,NTR,ANDHRA PRADESH,16.766257,80.50552
521175,NTR,ANDHRA PRADESH,16.873856,80.023911
521246,KRISHNA,ANDHRA PRADESH,16.303324,80.883383
521164,KRISHNA,ANDHRA PRADESH,16.414567,80.845493
521227,NTR,ANDHRA PRADESH,16.962274,80.695051
521228,NTR,ANDHRA PRADESH,16.658935,80.575909
521457,NTR,ANDHRA PRADESH,16.799786,80.148257
521256,KRISHNA,ANDHRA PRADESH,16.339826,80.902155
521247,KRISHNA,ANDHRA PRADESH,16.266127,80.829832
521183,NTR,ANDHRA PRADESH,16.657325,80.276369
521230,NTR,ANDHRA PRADESH,16.852668,80.575629
521185,NTR,ANDHRA PRADESH,16.782271,80.351289
521212,ELURU,ANDHRA PRADESH,16.632175,80.722619
521190,NTR,ANDHRA PRADESH,16.891178,80.286715
521402,NTR,ANDHRA PRADESH,16.963842,80.303555
521250,NAN,NAN,,
533217,KONASEEMA,ANDHRA PRADESH,,
533214,KONASEEMA,ANDHRA PRADESH,,
533222,KONASEEMA,ANDHRA PRADESH,,
533221,KONASEEMA,ANDHRA PRADESH,,
533210,KONASEEMA,ANDHRA PRADESH,,
533212,KONASEEMA,ANDHRA PRADESH,,
533220,KONASEEMA,ANDHRA PRADESH,,
533211,KONASEEMA,ANDHRA PRADESH,,
533216,KONASEEMA,ANDHRA PRADESH,,
533213,KONASEEMA,ANDHRA PRADESH,,
533577,KONASEEMA,ANDHRA PRADESH,,
533252,KONASEEMA,ANDHRA PRADESH,,
533235,KONASEEMA,ANDHRA PRADESH,,
533223,KONASEEMA,ANDHRA PRADESH,,
533254,KONASEEMA,ANDHRA PRADESH,,
533250,KONASEEMA,ANDHRA PRADESH,,
533247,KONASEEMA,ANDHRA PRADESH,,
533229,EAST GODAVARI,ANDHRA PRADESH,,
533248,KONASEEMA,ANDHRA PRADESH,,
533236,KONASEEMA,ANDHRA PRADESH,,
533251,KONASEEMA,ANDHRA PRADESH,,
533244,KONASEEMA,ANDHRA PRADESH,,
533249,KONASEEMA,ANDHRA PRADESH,,
531022,ANAKAPALLI,ANDHRA PRADESH,17.957777,83.052864
531149,VISAKHAPATANAM,ANDHRA PRADESH,18.3084283,82.990625
531151,VISAKHAPATANAM,ANDHRA PRADESH,18.2160066,82.8135433
531011,ANAKAPALLI,ANDHRA PRADESH,17.5730405,82.9807197
531036,ANAKAPALLI,ANDHRA PRADESH,17.762528,82.903948
531030,ANAKAPALLI,ANDHRA PRADESH,17.959683,82.990465
531061,ANAKAPALLI,ANDHRA PRADESH,17.455663,82.917166
531023,ANAKAPALLI,ANDHRA PRADESH,17.811319,82.98111
531034,ANAKAPALLI,ANDHRA PRADESH,17.854413,83.001221
531031,VISAKHAPATANAM,ANDHRA PRADESH,17.6337277,82.8188814
531075,ANAKAPALLI,ANDHRA PRADESH,17.9129266,82.9903483
531033,ANAKAPALLI,ANDHRA PRADESH,17.611196,82.942301
531081,VISAKHAPATANAM,ANDHRA PRADESH,17.3945044,82.6663138
531002,VISAKHAPATANAM,ANDHRA PRADESH,17.7602733,83.0707433
531020,VISAKHAPATANAM,ANDHRA PRADESH,17.574186,83.0777526
531126,ANAKAPALLI,ANDHRA PRADESH,17.419395,82.6397616
531060,ANAKAPALLI,ANDHRA PRADESH,17.4467833,82.8415283
531127,VISAKHAPATANAM,ANDHRA PRADESH,17.275442,82.561398
531035,VISAKHAPATANAM,ANDHRA PRADESH,17.7839816,83.1438143
531032,ANAKAPALLI,ANDHRA PRADESH,17.759095,82.999048
531055,ANAKAPALLI,ANDHRA PRADESH,17.567802,82.877512
531111,ALLURI SITHARAMA RAJU,ANDHRA PRADESH,17.9465059,82.4091861
531082,VISAKHAPATANAM,ANDHRA PRADESH,17.4723751,82.7375613
531029,ALLURI SITHARAMA RAJU,ANDHRA PRADESH,17.9849026,82.598675
531077,ALLURI SITHARAMA RAJU,ANDHRA PRADESH,18.1343583,82.6574683
531084,VISAKHAPATANAM,ANDHRA PRADESH,17.6707383,82.381245
531028,ANAKAPALLI,ANDHRA PRADESH,17.8952233,82.8640283
531085,VISAKHAPATANAM,ANDHRA PRADESH,17.5667998,82.668
531114,ANAKAPALLI,ANDHRA PRADESH,17.708981,82.691002
531087,VISAKHAPATANAM,ANDHRA PRADESH,17.6293846,82.2894087
531118,VISAKHAPATANAM,ANDHRA PRADESH,17.628704,82.624033
824232,GAYA,BIHAR,24.624154,84.9438365
823002,GAYA,BIHAR,24.74,84.9438365
824118,GAYA,BIHAR,25.234989,84.6689
804407,JEHANABAD,BIHAR,25.22,84.7
824233,GAYA,BIHAR,25.234989,84.6689
824235,GAYA,BIHAR,24.624154,84.9438365
824209,GAYA,BIHAR,24.624154,84.9438365
824236,GAYA,BIHAR,24.624154,84.9438365
804401,ARWAL,BIHAR,24.75,85.56
804403,ARWAL,BIHAR,24.75,84.95
804405,JEHANABAD,BIHAR,25.213929,84.989555
804417,JEHANABAD,BIHAR,25.2139282,84.989555
804418,JEHANABAD,BIHAR,25.213929,84.989555
804420,ARWAL,BIHAR,25.21,85.51
804419,ARWAL,BIHAR,25.1614,84.7294
804422,JEHANABAD,BIHAR,25.124758,84.812704
804423,ARWAL,BIHAR,22.5446,88.5966
804424,JEHANABAD,BIHAR,25.213929,84.989555
804427,ARWAL,BIHAR,25.123,84.85
804425,JEHANABAD,BIHAR,25.213929,84.989555
804429,ARWAL,BIHAR,25.16,84.62
811301,JAMUI,BIHAR,85.8743085,24.9419554
811303,JAMUI,BIHAR,24.5181839,86.457797
811305,JAMUI,BIHAR,24.8786914,86.2742614
811308,JAMUI,BIHAR,24.7468765,86.4284401
811317,JAMUI,BIHAR,24.826413,86.198059
811312,JAMUI,BIHAR,24.9598763,86.37352
811313,JAMUI,BIHAR,24.956561,86.190432
811315,NAN,NAN,24.9562561,86.0530136
811316,JAMUI,BIHAR,6.5091298,24.658336
811314,JAMUI,BIHAR,24.709776,86.304076
811101,SHEIKHPURA,BIHAR,25.141694,85.862891
811302,LAKHISARAI,BIHAR,25.2621548,86.0263617
811211,MUNGER,BIHAR,25.2541657,86.6119509
811202,MUNGER,BIHAR,25.3747561,86.4735251
811304,SHEIKHPURA,BIHAR,25.0184847,85.8730982
811212,MUNGER,BIHAR,25.374756,86.473525
811213,MUNGER,BIHAR,25.1223251,86.5526896
811214,MUNGER,BIHAR,25.3450385,86.4865925
811309,LAKHISARAI,BIHAR,86.2168323,25.1682632
811310,LAKHISARAI,BIHAR,86.1527272,25.1655733
811306,LAKHISARAI,BIHAR,86.0733702,25.0432808
811311,LAKHISARAI,BIHAR,86.0577688,25.1349206
811103,SHEIKHPURA,BIHAR,25.141694,85.862891
811104,NALANDA,BIHAR,,
811105,SHEIKHPURA,BIHAR,25.0748684,85.778579
811107,SHEIKHPURA,BIHAR,25.0993354,86.0010961
811106,LAKHISARAI,BIHAR,86.2346667,25.2190428
803120,NALANDA,BIHAR,25.31,85.32
803107,NALANDA,BIHAR,25.24,85.64
803211,PATNA,BIHAR,25.446609,85.630138
803212,PATNA,BIHAR,25.438585,85.546965
803214,PATNA,BIHAR,25.470044,85.75334
803213,PATNA,BIHAR,25.401378,85.710941
801307,NALANDA,BIHAR,25.211956,85.353837
803108,NALANDA,BIHAR,25.3,45.41
801301,NALANDA,BIHAR,25.18,85.17
803110,PATNA,BIHAR,25.35,85.65
801302,NAWADA,BIHAR,25.33,85.31
801303,NALANDA,BIHAR,25.14,85.22
801304,PATNA,BIHAR,25.43,85.29
801305,PATNA,BIHAR,25.35,85.34
803111,NALANDA,BIHAR,25.16,85.44
803113,NALANDA,BIHAR,25.26,85.46
803221,PATNA,BIHAR,25.453308,85.841147
803114,NALANDA,BIHAR,25.21,85.4
803115,NALANDA,BIHAR,23.52,87.32
803119,NALANDA,BIHAR,25.24,85.59
803116,NALANDA,BIHAR,25.05,85.37
803216,NALANDA,BIHAR,24.93,85.71
803306,PATNA,BIHAR,25.349666,85.818497
803117,NALANDA,BIHAR,24.8,85.16
803118,NALANDA,BIHAR,25.26,85.52
801306,NALANDA,BIHAR,25.32,85.37
805132,NAWADA,BIHAR,24.9579826,85.7374603
803109,NALANDA,BIHAR,25.028337,85.529066
805102,NAWADA,BIHAR,24.782015,85.691194
805103,NAWADA,BIHAR,24.832383,85.414947
805104,NAWADA,BIHAR,24.915549,85.590914
805106,NAWADA,BIHAR,24.832714,85.883897
805141,NAWADA,BIHAR,24.832714,85.883897
805107,NAWADA,BIHAR,24.838641,85.733347
805108,NAWADA,BIHAR,25.09405,85.636231
805109,NAWADA,BIHAR,24.939766,85.43119
805122,NAWADA,BIHAR,24.773549,85.429205
805111,NAWADA,BIHAR,24.883502,85.533326
805121,NAWADA,BIHAR,24.834395,85.565195
805123,NAWADA,BIHAR,24.956693,85.53159
805124,NAWADA,BIHAR,24.9579826,85.7374603
805112,NAWADA,BIHAR,24.9579826,85.7374603
805126,NAWADA,BIHAR,24.746982,85.536164
805127,NAWADA,BIHAR,24.654947,85.407613
805128,GAYA,BIHAR,24.75445,85.260769
805129,NAWADA,BIHAR,24.810351,85.309822
805113,NAWADA,BIHAR,24.623,84.651
805130,NAWADA,BIHAR,24.800938,85.243951
805131,GAYA,BIHAR,24.800938,85.243951
800009,PATNA,BIHAR,25.3698745,85.2558589
800007,PATNA,BIHAR,25.5409045,85.1365671
803203,PATNA,BIHAR,25.610471,85.141656
801505,PATNA,BIHAR,25.612677,85.158875
801109,PATNA,BIHAR,25.8755,85.1589
801110,PATNA,BIHAR,25.4541213,85.2131313
801108,PATNA,BIHAR,25.635819,85.0406507
804453,PATNA,BIHAR,25.3666666,85.3662545
801104,PATNA,BIHAR,25.1234554,85.2134565
801503,PATNA,BIHAR,23.059,80.97
803202,NALANDA,BIHAR,25.7614283,85.8092982
803201,PATNA,BIHAR,25.47001,85.2948
804451,PATNA,BIHAR,25.2116546,85.1313116
801112,PATNA,BIHAR,25.6035876,85.135576
804452,PATNA,BIHAR,25.5243456,85.4121463
801111,PATNA,BIHAR,25.5454354,85.8998987
800030,PATNA,BIHAR,25.3665654,85.5656596
821301,ROHTAS,BIHAR,25.158514,84.332512
802211,ROHTAS,BIHAR,24.909129,84.093365
821304,ROHTAS,BIHAR,24.62874,83.920166
821101,KAIMUR (BHABUA),BIHAR,25.211887,83.52701
821102,KAIMUR (BHABUA),BIHAR,24.961537,83.686364
